"KEY","freq","ref_area","count_area","cb_rep_sector","bs_count_sector","bs_nfc_activity","cb_sector_size","cb_rep_framewrk","cb_item","cb_portfolio","cb_exp_type","cb_val_method","maturity_res","data_type","currency_trans","unit_measure","time_period","obs_value","obs_status","conf_status","pre_break_value","comment_obs","time_format","breaks","comment_ts","compiling_org","coverage","currency","data_comp","decimals","diss_org","publ_ecb","publ_mu","publ_public","time_per_collect","title","title_compl","unit_mult"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2020-Q4","1.9213611899327971","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2021-Q1","0.44781589519438975","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2021-Q2","0.8860662957066395","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2021-Q3","1.3052024559472468","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2021-Q4","1.7667521430833106","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2022-Q1","0.463468580586717","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2022-Q2","0.9727305272589354","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2022-Q3","1.4982113604882785","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2022-Q4","2.3058968049015562","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2023-Q1","0.8962383259110785","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2023-Q2","1.9183498059446258","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2023-Q3","3.007946908642088","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2023-Q4","4.1562316316862455","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2024-Q1","1.1474814857544386","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2024-Q2","2.285722404343688","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2024-Q3","3.3391338659034444","E","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2024-Q4","4.364409451880003","P","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.A.A.I2411._Z._Z._Z._Z._Z._Z.PC","Q","B0","W0","11","_Z","_Z","A","A","I2411","_Z","_Z","_Z","_Z","_Z","_Z","PC","2025-Q1","0.9713865906348068","P","F",NULL,"Aggregate includes non-zero data for 27 out of 27 EU countries.","P3M","Data before 14Q4 is annualised,values afterwards are not annualised.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework),Interest income [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Interest income / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Interest income [% of total assets]",NULL,"0"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2014-Q4","1451797737","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2015-Q1","1542680395.5616","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2015-Q2","1541756913","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2015-Q3","1536494247.04","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2015-Q4","1520232481.3515","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2016-Q1","1502323623.75","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2016-Q2","1500621341.89779","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2016-Q3","1509802357.99662","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2016-Q4","1507681827","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2017-Q1","1524634680","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2017-Q2","1504990872","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2017-Q3","1515838190","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2017-Q4","1528255968","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2018-Q1","1504559136","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2018-Q2","1500289646","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
"CBD2.Q.B0.W0.11._Z._Z.L.F.LE000._X.ALL.CA._Z.LE._T.EUR","Q","B0","W0","11","_Z","_Z","L","F","LE000","_X","ALL","CA","_Z","LE","_T","EUR","2018-Q3","1514341450","E","F",NULL,"Aggregate includes non-zero data for 9 out of 27 EU countries.","P3M","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","EU (Member States and Institutions of the European Union) changing composition,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,Large institution,FINREP (IFRS and GAAP),TOTAL EQUITY,All exposures,Carrying amount,Closing balance sheet/Positions/Stocks,All currencies,Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","TOTAL EQUITY",NULL,"3"
